Warehouse location ID;Slot X;Slot Y;Article;Quantity
221;0;0;;0
221;1;0;SKU605;0
221;2;0;SKU468;0
221;3;0;SKU631;0
221;4;0;;0
245;0;0;SKU323;0
245;1;0;;0
245;2;0;;0
245;3;0;;0
245;4;0;SKU611;0
254;0;0;;0
254;1;0;SKU729;0
254;2;0;SKU300;0
254;3;0;SKU654;0
254;4;0;SKU253;0
256;0;0;SKU71;0
256;1;0;SKU225;0
256;2;0;SKU518;0
256;3;0;SKU206;0
256;4;0;;0
258;0;0;SKU269;0
258;1;0;SKU299;0
258;2;0;SKU708;0
258;3;0;SKU462;0
258;4;0;SKU429;0
265;0;0;SKU285;0
265;1;0;SKU446;0
265;2;0;SKU695;0
265;3;0;;0
265;4;0;;0
267;0;0;SKU49;0
267;1;0;SKU719;0
267;2;0;SKU102;0
267;3;0;SKU313;0
267;4;0;SKU287;0
279;0;0;SKU152;0
279;1;0;SKU693;0
279;2;0;SKU575;0
279;3;0;;0
279;4;0;SKU343;0
285;0;0;SKU630;0
285;1;0;SKU506;0
285;2;0;SKU12;0
285;3;0;SKU435;0
285;4;0;;0
308;0;0;SKU412;0
308;1;0;SKU653;0
308;2;0;SKU465;0
308;3;0;SKU202;0
308;4;0;SKU741;0
312;0;0;SKU119;0
312;1;0;SKU440;0
312;2;0;;0
312;3;0;SKU158;0
312;4;0;;0
336;0;0;SKU523;0
336;1;0;SKU642;0
336;2;0;SKU219;0
336;3;0;SKU424;0
336;4;0;SKU592;0
345;0;0;;0
345;1;0;;0
345;2;0;SKU124;0
345;3;0;SKU275;0
345;4;0;SKU563;0
347;0;0;SKU422;0
347;1;0;;0
347;2;0;;0
347;3;0;SKU74;0
347;4;0;SKU490;0
349;0;0;SKU660;0
349;1;0;SKU366;0
349;2;0;SKU510;0
349;3;0;;0
349;4;0;SKU330;0
356;0;0;SKU744;0
356;1;0;SKU242;0
356;2;0;SKU668;0
356;3;0;SKU18;0
356;4;0;SKU127;0
358;0;0;SKU217;0
358;1;0;SKU387;0
358;2;0;SKU28;0
358;3;0;;0
358;4;0;;0
370;0;0;SKU33;0
370;1;0;;0
370;2;0;SKU101;0
370;3;0;SKU354;0
370;4;0;SKU276;0
376;0;0;;0
376;1;0;SKU80;0
376;2;0;SKU73;0
376;3;0;SKU336;0
376;4;0;SKU516;0
399;0;0;SKU188;0
399;1;0;SKU686;0
399;2;0;SKU656;0
399;3;0;SKU279;0
399;4;0;;0
403;0;0;SKU591;0
403;1;0;SKU358;0
403;2;0;SKU715;0
403;3;0;SKU409;0
403;4;0;SKU318;0
427;0;0;SKU710;0
427;1;0;;0
427;2;0;;0
427;3;0;;0
427;4;0;;0
436;0;0;SKU264;0
436;1;0;;0
436;2;0;SKU3;0
436;3;0;SKU334;0
436;4;0;SKU212;0
438;0;0;SKU548;0
438;1;0;SKU364;0
438;2;0;SKU77;0
438;3;0;SKU623;0
438;4;0;SKU169;0
440;0;0;;0
440;1;0;;0
440;2;0;SKU377;0
440;3;0;;0
440;4;0;SKU268;0
447;0;0;SKU524;0
447;1;0;SKU20;0
447;2;0;;0
447;3;0;SKU55;0
447;4;0;;0
449;0;0;SKU491;0
449;1;0;;0
449;2;0;SKU369;0
449;3;0;;0
449;4;0;SKU357;0
461;0;0;SKU697;0
461;1;0;SKU499;0
461;2;0;SKU463;0
461;3;0;SKU319;0
461;4;0;SKU151;0
467;0;0;SKU657;0
467;1;0;SKU408;0
467;2;0;SKU207;0
467;3;0;SKU65;0
467;4;0;SKU555;0
490;0;0;;0
490;1;0;SKU162;0
490;2;0;SKU390;0
490;3;0;SKU743;0
490;4;0;;0
497;0;0;SKU227;0
497;1;0;SKU739;0
497;2;0;SKU163;0
497;3;0;SKU270;0
497;4;0;SKU72;0
511;0;0;SKU54;0
511;1;0;SKU529;0
511;2;0;SKU478;0
511;3;0;SKU405;0
511;4;0;SKU292;0
512;0;0;;0
512;1;0;SKU89;0
512;2;0;SKU640;0
512;3;0;;0
512;4;0;SKU397;0
523;0;0;;0
523;1;0;SKU350;0
523;2;0;SKU530;0
523;3;0;SKU636;0
523;4;0;SKU626;0
527;0;0;;0
527;1;0;SKU243;0
527;2;0;SKU11;0
527;3;0;;0
527;4;0;SKU565;0
543;0;0;;0
543;1;0;SKU64;0
543;2;0;;0
543;3;0;;0
543;4;0;;0
548;0;0;SKU394;0
548;1;0;SKU78;0
548;2;0;SKU174;0
548;3;0;SKU449;0
548;4;0;SKU629;0
549;0;0;SKU351;0
549;1;0;SKU258;0
549;2;0;SKU509;0
549;3;0;;0
549;4;0;;0
551;0;0;;0
551;1;0;SKU669;0
551;2;0;;0
551;3;0;;0
551;4;0;SKU722;0
554;0;0;SKU35;0
554;1;0;SKU9;0
554;2;0;SKU430;0
554;3;0;SKU704;0
554;4;0;SKU98;0
566;0;0;;0
566;1;0;;0
566;2;0;SKU294;0
566;3;0;;0
566;4;0;SKU331;0
585;0;0;SKU622;0
585;1;0;SKU134;0
585;2;0;SKU14;0
585;3;0;SKU290;0
585;4;0;;0
595;0;0;SKU37;0
595;1;0;SKU95;0
595;2;0;SKU505;0
595;3;0;SKU559;0
595;4;0;;0
596;0;0;SKU707;0
596;1;0;SKU590;0
596;2;0;SKU661;0
596;3;0;;0
596;4;0;SKU147;0
602;0;0;SKU150;0
602;1;0;;0
602;2;0;SKU391;0
602;3;0;SKU375;0
602;4;0;SKU399;0
603;0;0;SKU204;0
603;1;0;SKU650;0
603;2;0;SKU203;0
603;3;0;SKU673;0
603;4;0;SKU419;0
610;0;0;;0
610;1;0;SKU322;0
610;2;0;SKU109;0
610;3;0;;0
610;4;0;;0
612;0;0;SKU477;0
612;1;0;SKU502;0
612;2;0;SKU679;0
612;3;0;;0
612;4;0;SKU746;0
633;0;0;SKU187;0
633;1;0;SKU504;0
633;2;0;SKU471;0
633;3;0;;0
633;4;0;SKU420;0
645;0;0;SKU46;0
645;1;0;SKU426;0
645;2;0;SKU587;0
645;3;0;SKU272;0
645;4;0;SKU370;0
654;0;0;;0
654;1;0;SKU34;0
654;2;0;;0
654;3;0;;0
654;4;0;;0
669;0;0;SKU353;0
669;1;0;SKU106;0
669;2;0;SKU730;0
669;3;0;SKU618;0
669;4;0;SKU68;0
686;0;0;SKU716;0
686;1;0;SKU393;0
686;2;0;SKU497;0
686;3;0;SKU317;0
686;4;0;SKU282;0
692;0;0;SKU665;0
692;1;0;SKU481;0
692;2;0;SKU437;0
692;3;0;SKU85;0
692;4;0;;0
693;0;0;SKU718;0
693;1;0;SKU180;0
693;2;0;SKU57;0
693;3;0;SKU663;0
693;4;0;SKU472;0
702;0;0;SKU146;0
702;1;0;;0
702;2;0;SKU172;0
702;3;0;SKU118;0
702;4;0;SKU641;0
703;0;0;;0
703;1;0;SKU613;0
703;2;0;SKU149;0
703;3;0;SKU50;0
703;4;0;SKU536;0
710;0;0;SKU380;0
710;1;0;SKU93;0
710;2;0;SKU423;0
710;3;0;SKU135;0
710;4;0;;0
717;0;0;SKU589;0
717;1;0;;0
717;2;0;SKU156;0
717;3;0;SKU236;0
717;4;0;SKU411;0
719;0;0;SKU713;0
719;1;0;;0
719;2;0;SKU333;0
719;3;0;;0
719;4;0;SKU265;0
734;0;0;SKU87;0
734;1;0;SKU306;0
734;2;0;SKU302;0
734;3;0;;0
734;4;0;SKU181;0
760;0;0;SKU570;0
760;1;0;SKU139;0
760;2;0;SKU126;0
760;3;0;SKU388;0
760;4;0;SKU384;0
766;0;0;SKU452;0
766;1;0;;0
766;2;0;SKU359;0
766;3;0;SKU514;0
766;4;0;SKU585;0
779;0;0;SKU473;0
779;1;0;SKU558;0
779;2;0;SKU214;0
779;3;0;SKU373;0
779;4;0;;0
780;0;0;SKU132;0
780;1;0;;0
780;2;0;;0
780;3;0;SKU90;0
780;4;0;;0
789;0;0;SKU442;0
789;1;0;SKU561;0
789;2;0;;0
789;3;0;SKU301;0
789;4;0;SKU522;0
804;0;0;SKU701;0
804;1;0;SKU603;0
804;2;0;SKU549;0
804;3;0;SKU368;0
804;4;0;SKU79;0
812;0;0;;0
812;1;0;;0
812;2;0;;0
812;3;0;SKU454;0
812;4;0;SKU595;0
815;0;0;SKU513;0
815;1;0;;0
815;2;0;SKU496;0
815;3;0;SKU160;0
815;4;0;SKU196;0
863;0;0;SKU444;0
863;1;0;SKU538;0
863;2;0;;0
863;3;0;;0
863;4;0;SKU459;0
870;0;0;;0
870;1;0;SKU574;0
870;2;0;SKU371;0
870;3;0;SKU237;0
870;4;0;SKU448;0
878;0;0;SKU345;0
878;1;0;SKU280;0
878;2;0;SKU239;0
878;3;0;SKU546;0
878;4;0;SKU310;0
879;0;0;SKU495;0
879;1;0;;0
879;2;0;;0
879;3;0;SKU295;0
879;4;0;SKU436;0
882;0;0;SKU58;0
882;1;0;;0
882;2;0;;0
882;3;0;SKU482;0
882;4;0;SKU407;0
894;0;0;;0
894;1;0;SKU597;0
894;2;0;SKU638;0
894;3;0;SKU26;0
894;4;0;SKU671;0
904;0;0;SKU535;0
904;1;0;SKU476;0
904;2;0;SKU553;0
904;3;0;SKU21;0
904;4;0;SKU621;0
923;0;0;;0
923;1;0;SKU714;0
923;2;0;SKU129;0
923;3;0;;0
923;4;0;;0
926;0;0;SKU121;0
926;1;0;SKU385;0
926;2;0;SKU519;0
926;3;0;SKU5;0
926;4;0;SKU418;0
934;0;0;SKU361;0
934;1;0;SKU531;0
934;2;0;SKU460;0
934;3;0;SKU750;0
934;4;0;SKU456;0
943;0;0;SKU201;0
943;1;0;SKU108;0
943;2;0;;0
943;3;0;;0
943;4;0;SKU154;0
948;0;0;SKU56;0
948;1;0;;0
948;2;0;;0
948;3;0;SKU616;0
948;4;0;SKU143;0
954;0;0;SKU6;0
954;1;0;SKU164;0
954;2;0;SKU105;0
954;3;0;SKU698;0
954;4;0;SKU148;0
973;0;0;SKU41;0
973;1;0;;0
973;2;0;;0
973;3;0;SKU321;0
973;4;0;SKU15;0
977;0;0;SKU183;0
977;1;0;SKU599;0
977;2;0;;0
977;3;0;;0
977;4;0;SKU581;0
998;0;0;;0
998;1;0;SKU155;0
998;2;0;SKU125;0
998;3;0;SKU683;0
998;4;0;SKU728;0
1000;0;0;SKU223;0
1000;1;0;SKU25;0
1000;2;0;;0
1000;3;0;SKU401;0
1000;4;0;SKU503;0
1006;0;0;SKU670;0
1006;1;0;SKU544;0
1006;2;0;SKU458;0
1006;3;0;;0
1006;4;0;SKU633;0
1009;0;0;SKU470;0
1009;1;0;SKU195;0
1009;2;0;SKU737;0
1009;3;0;;0
1009;4;0;SKU83;0
1010;0;0;SKU1;0
1010;1;0;;0
1010;2;0;SKU515;0
1010;3;0;SKU273;0
1010;4;0;SKU432;0
1012;0;0;SKU643;0
1012;1;0;;0
1012;2;0;SKU396;0
1012;3;0;SKU425;0
1012;4;0;SKU308;0
1023;0;0;SKU586;0
1023;1;0;SKU398;0
1023;2;0;;0
1023;3;0;SKU23;0
1023;4;0;SKU86;0
1028;0;0;SKU573;0
1028;1;0;SKU141;0
1028;2;0;SKU190;0
1028;3;0;SKU117;0
1028;4;0;SKU250;0
1031;0;0;SKU240;0
1031;1;0;SKU157;0
1031;2;0;SKU247;0
1031;3;0;SKU602;0
1031;4;0;SKU447;0
1048;0;0;;0
1048;1;0;SKU229;0
1048;2;0;;0
1048;3;0;;0
1048;4;0;SKU104;0
1057;0;0;SKU433;0
1057;1;0;SKU724;0
1057;2;0;SKU234;0
1057;3;0;SKU634;0
1057;4;0;;0
1059;0;0;SKU614;0
1059;1;0;;0
1059;2;0;;0
1059;3;0;SKU610;0
1059;4;0;SKU226;0
1063;0;0;;0
1063;1;0;;0
1063;2;0;;0
1063;3;0;SKU732;0
1063;4;0;;0
1084;0;0;SKU252;0
1084;1;0;SKU260;0
1084;2;0;SKU500;0
1084;3;0;SKU145;0
1084;4;0;;0
1090;0;0;;0
1090;1;0;SKU291;0
1090;2;0;SKU740;0
1090;3;0;SKU312;0
1090;4;0;;0
1102;0;0;;0
1102;1;0;SKU362;0
1102;2;0;;0
1102;3;0;SKU488;0
1102;4;0;SKU606;0
1115;0;0;SKU99;0
1115;1;0;SKU537;0
1115;2;0;SKU389;0
1115;3;0;;0
1115;4;0;SKU588;0
1143;0;0;;0
1143;1;0;SKU576;0
1143;2;0;;0
1143;3;0;SKU209;0
1143;4;0;SKU167;0
1153;0;0;SKU131;0
1153;1;0;SKU612;0
1153;2;0;;0
1153;3;0;SKU261;0
1153;4;0;SKU664;0
1158;0;0;SKU211;0
1158;1;0;SKU192;0
1158;2;0;SKU552;0
1158;3;0;SKU520;0
1158;4;0;SKU747;0
1169;0;0;;0
1169;1;0;SKU554;0
1169;2;0;;0
1169;3;0;SKU266;0
1169;4;0;SKU533;0
1171;0;0;;0
1171;1;0;SKU278;0
1171;2;0;SKU246;0
1171;3;0;;0
1171;4;0;SKU284;0
1182;0;0;SKU469;0
1182;1;0;SKU584;0
1182;2;0;SKU218;0
1182;3;0;;0
1182;4;0;SKU344;0
1183;0;0;SKU649;0
1183;1;0;SKU658;0
1183;2;0;SKU727;0
1183;3;0;;0
1183;4;0;SKU527;0
1190;0;0;SKU431;0
1190;1;0;SKU263;0
1190;2;0;SKU123;0
1190;3;0;SKU374;0
1190;4;0;;0
1198;0;0;;0
1198;1;0;SKU598;0
1198;2;0;;0
1198;3;0;SKU348;0
1198;4;0;SKU564;0
1199;0;0;;0
1199;1;0;;0
1199;2;0;SKU259;0
1199;3;0;SKU556;0
1199;4;0;SKU445;0
1234;0;0;;0
1234;1;0;SKU110;0
1234;2;0;SKU113;0
1234;3;0;SKU676;0
1234;4;0;SKU736;0
1247;0;0;SKU525;0
1247;1;0;SKU735;0
1247;2;0;SKU29;0
1247;3;0;SKU133;0
1247;4;0;;0
1248;0;0;SKU551;0
1248;1;0;;0
1248;2;0;SKU230;0
1248;3;0;;0
1248;4;0;SKU647;0
1257;0;0;;0
1257;1;0;;0
1257;2;0;SKU696;0
1257;3;0;SKU88;0
1257;4;0;SKU699;0
1271;0;0;SKU687;0
1271;1;0;SKU324;0
1271;2;0;SKU277;0
1271;3;0;SKU483;0
1271;4;0;SKU39;0
1287;0;0;SKU283;0
1287;1;0;SKU682;0
1287;2;0;SKU114;0
1287;3;0;SKU307;0
1287;4;0;SKU96;0
1288;0;0;SKU723;0
1288;1;0;SKU560;0
1288;2;0;SKU734;0
1288;3;0;SKU138;0
1288;4;0;SKU486;0
1297;0;0;SKU233;0
1297;1;0;;0
1297;2;0;;0
1297;3;0;;0
1297;4;0;SKU349;0
1301;0;0;SKU600;0
1301;1;0;SKU103;0
1301;2;0;;0
1301;3;0;SKU337;0
1301;4;0;SKU67;0
1311;0;0;;0
1311;1;0;SKU421;0
1311;2;0;SKU347;0
1311;3;0;;0
1311;4;0;SKU94;0
1314;0;0;;0
1314;1;0;;0
1314;2;0;SKU571;0
1314;3;0;;0
1314;4;0;SKU450;0
1318;0;0;SKU7;0
1318;1;0;SKU540;0
1318;2;0;;0
1318;3;0;;0
1318;4;0;;0
1327;0;0;SKU296;0
1327;1;0;;0
1327;2;0;SKU44;0
1327;3;0;SKU569;0
1327;4;0;SKU689;0
1350;0;0;SKU692;0
1350;1;0;SKU216;0
1350;2;0;SKU507;0
1350;3;0;SKU69;0
1350;4;0;;0
1357;0;0;;0
1357;1;0;SKU659;0
1357;2;0;SKU453;0
1357;3;0;SKU210;0
1357;4;0;SKU550;0
1378;0;0;SKU62;0
1378;1;0;SKU712;0
1378;2;0;;0
1378;3;0;SKU615;0
1378;4;0;SKU604;0
1381;0;0;SKU13;0
1381;1;0;SKU17;0
1381;2;0;;0
1381;3;0;SKU128;0
1381;4;0;SKU116;0
1394;0;0;;0
1394;1;0;SKU579;0
1394;2;0;SKU19;0
1394;3;0;;0
1394;4;0;SKU532;0
1395;0;0;SKU184;0
1395;1;0;SKU189;0
1395;2;0;SKU346;0
1395;3;0;SKU475;0
1395;4;0;SKU332;0
1403;0;0;SKU10;0
1403;1;0;SKU406;0
1403;2;0;;0
1403;3;0;SKU356;0
1403;4;0;SKU378;0
1406;0;0;SKU22;0
1406;1;0;SKU173;0
1406;2;0;;0
1406;3;0;SKU372;0
1406;4;0;;0
1409;0;0;;0
1409;1;0;;0
1409;2;0;SKU197;0
1409;3;0;SKU720;0
1409;4;0;SKU705;0
1414;0;0;;0
1414;1;0;;0
1414;2;0;SKU115;0
1414;3;0;;0
1414;4;0;SKU678;0
1420;0;0;SKU547;0
1420;1;0;SKU244;0
1420;2;0;;0
1420;3;0;SKU688;0
1420;4;0;SKU479;0
1421;0;0;SKU257;0
1421;1;0;SKU443;0
1421;2;0;SKU383;0
1421;3;0;SKU339;0
1421;4;0;SKU311;0
1423;0;0;SKU542;0
1423;1;0;SKU493;0
1423;2;0;SKU144;0
1423;3;0;SKU410;0
1423;4;0;SKU487;0
1449;0;0;SKU175;0
1449;1;0;;0
1449;2;0;SKU297;0
1449;3;0;SKU582;0
1449;4;0;SKU562;0
1455;0;0;SKU342;0
1455;1;0;;0
1455;2;0;SKU208;0
1455;3;0;SKU241;0
1455;4;0;;0
1462;0;0;SKU441;0
1462;1;0;SKU434;0
1462;2;0;;0
1462;3;0;SKU709;0
1462;4;0;;0
1465;0;0;SKU627;0
1465;1;0;;0
1465;2;0;SKU232;0
1465;3;0;;0
1465;4;0;SKU382;0
1486;0;0;SKU578;0
1486;1;0;SKU593;0
1486;2;0;SKU63;0
1486;3;0;SKU528;0
1486;4;0;SKU179;0
1488;0;0;;0
1488;1;0;SKU255;0
1488;2;0;SKU498;0
1488;3;0;SKU541;0
1488;4;0;SKU619;0
1503;0;0;;0
1503;1;0;SKU635;0
1503;2;0;SKU136;0
1503;3;0;SKU140;0
1503;4;0;;0
1511;0;0;SKU304;0
1511;1;0;SKU220;0
1511;2;0;SKU329;0
1511;3;0;SKU680;0
1511;4;0;SKU651;0
1521;0;0;;0
1521;1;0;;0
1521;2;0;SKU617;0
1521;3;0;SKU168;0
1521;4;0;SKU438;0
1523;0;0;SKU667;0
1523;1;0;SKU703;0
1523;2;0;SKU648;0
1523;3;0;SKU608;0
1523;4;0;;0
1545;0;0;SKU567;0
1545;1;0;SKU376;0
1545;2;0;SKU684;0
1545;3;0;SKU517;0
1545;4;0;;0
1546;0;0;SKU91;0
1546;1;0;SKU31;0
1546;2;0;SKU379;0
1546;3;0;SKU238;0
1546;4;0;SKU355;0
1554;0;0;SKU413;0
1554;1;0;SKU112;0
1554;2;0;SKU568;0
1554;3;0;SKU381;0
1554;4;0;SKU8;0
1557;0;0;SKU731;0
1557;1;0;;0
1557;2;0;SKU170;0
1557;3;0;;0
1557;4;0;SKU59;0
1560;0;0;SKU199;0
1560;1;0;SKU298;0
1560;2;0;;0
1560;3;0;SKU404;0
1560;4;0;SKU674;0
1565;0;0;SKU662;0
1565;1;0;;0
1565;2;0;SKU494;0
1565;3;0;SKU464;0
1565;4;0;;0
1570;0;0;;0
1570;1;0;SKU177;0
1570;2;0;;0
1570;3;0;SKU224;0
1570;4;0;SKU748;0
1581;0;0;SKU27;0
1581;1;0;;0
1581;2;0;SKU607;0
1581;3;0;SKU178;0
1581;4;0;SKU694;0
1584;0;0;SKU363;0
1584;1;0;SKU624;0
1584;2;0;SKU639;0
1584;3;0;SKU256;0
1584;4;0;SKU82;0
1606;0;0;;0
1606;1;0;SKU262;0
1606;2;0;SKU194;0
1606;3;0;SKU644;0
1606;4;0;SKU47;0
1627;0;0;SKU352;0
1627;1;0;;0
1627;2;0;SKU461;0
1627;3;0;;0
1627;4;0;SKU628;0
1633;0;0;;0
1633;1;0;SKU325;0
1633;2;0;SKU30;0
1633;3;0;SKU60;0
1633;4;0;SKU566;0
1640;0;0;;0
1640;1;0;SKU316;0
1640;2;0;SKU53;0
1640;3;0;;0
1640;4;0;SKU267;0
1641;0;0;;0
1641;1;0;SKU725;0
1641;2;0;SKU228;0
1641;3;0;SKU288;0
1641;4;0;;0
1662;0;0;SKU652;0
1662;1;0;SKU534;0
1662;2;0;SKU645;0
1662;3;0;;0
1662;4;0;SKU328;0
1668;0;0;SKU120;0
1668;1;0;;0
1668;2;0;SKU315;0
1668;3;0;SKU66;0
1668;4;0;;0
1670;0;0;SKU655;0
1670;1;0;SKU646;0
1670;2;0;SKU526;0
1670;3;0;SKU254;0
1670;4;0;SKU38;0
1694;0;0;SKU97;0
1694;1;0;SKU281;0
1694;2;0;SKU165;0
1694;3;0;SKU100;0
1694;4;0;SKU314;0
1701;0;0;SKU367;0
1701;1;0;SKU75;0
1701;2;0;SKU681;0
1701;3;0;SKU428;0
1701;4;0;;0
1723;0;0;;0
1723;1;0;SKU327;0
1723;2;0;;0
1723;3;0;;0
1723;4;0;;0
1728;0;0;SKU130;0
1728;1;0;SKU690;0
1728;2;0;SKU61;0
1728;3;0;SKU16;0
1728;4;0;SKU457;0
1729;0;0;SKU245;0
1729;1;0;SKU485;0
1729;2;0;;0
1729;3;0;SKU142;0
1729;4;0;SKU427;0
1730;0;0;SKU320;0
1730;1;0;;0
1730;2;0;;0
1730;3;0;;0
1730;4;0;;0
1750;0;0;;0
1750;1;0;SKU193;0
1750;2;0;SKU32;0
1750;3;0;SKU40;0
1750;4;0;SKU235;0
1761;0;0;;0
1761;1;0;SKU417;0
1761;2;0;SKU365;0
1761;3;0;SKU2;0
1761;4;0;;0
1791;0;0;SKU400;0
1791;1;0;SKU326;0
1791;2;0;SKU153;0
1791;3;0;SKU274;0
1791;4;0;;0
1797;0;0;;0
1797;1;0;SKU745;0
1797;2;0;SKU620;0
1797;3;0;;0
1797;4;0;;0
1799;0;0;SKU137;0
1799;1;0;SKU81;0
1799;2;0;SKU335;0
1799;3;0;SKU286;0
1799;4;0;SKU742;0
1801;0;0;SKU749;0
1801;1;0;SKU702;0
1801;2;0;SKU303;0
1801;3;0;SKU451;0
1801;4;0;;0
1832;0;0;;0
1832;1;0;SKU625;0
1832;2;0;SKU480;0
1832;3;0;;0
1832;4;0;;0
1836;0;0;SKU43;0
1836;1;0;SKU51;0
1836;2;0;;0
1836;3;0;;0
1836;4;0;SKU231;0
1845;0;0;;0
1845;1;0;SKU338;0
1845;2;0;SKU484;0
1845;3;0;SKU416;0
1845;4;0;SKU84;0
