Warehouse location ID;Slot X;Slot Y;Article;Quantity
63;2;3;;0
63;3;3;SKU111;0
63;4;3;;0
74;0;0;;0
74;1;0;;0
74;2;0;;0
74;3;0;SKU63;0
74;4;0;;0
74;0;1;SKU319;0
74;1;1;SKU445;0
74;2;1;;0
74;3;1;;0
74;4;1;;0
74;0;2;SKU31;0
74;1;2;;0
74;2;2;;0
74;3;2;;0
74;4;2;;0
74;0;3;SKU15;0
74;1;3;SKU8;0
74;2;3;;0
74;3;3;;0
74;4;3;;0
83;0;0;SKU355;0
83;1;0;SKU275;0
83;2;0;SKU265;0
83;3;0;;0
83;4;0;SKU106;0
83;0;1;;0
83;1;1;SKU453;0
83;2;1;;0
83;3;1;SKU371;0
83;4;1;SKU368;0
83;0;2;;0
83;1;2;;0
83;2;2;;0
83;3;2;;0
83;4;2;;0
83;0;3;;0
83;1;3;SKU143;0
83;2;3;;0
83;3;3;SKU220;0
83;4;3;SKU436;0
92;0;0;SKU287;0
92;1;0;;0
92;2;0;;0
92;3;0;SKU310;0
92;4;0;;0
92;0;1;SKU448;0
92;1;1;;0
92;2;1;SKU239;0
92;3;1;;0
92;4;1;SKU468;0
92;0;2;SKU58;0
92;1;2;SKU17;0
92;2;2;;0
92;3;2;SKU404;0
92;4;2;;0
92;0;3;;0
92;1;3;SKU41;0
92;2;3;;0
92;3;3;SKU334;0
92;4;3;;0
101;0;0;;0
101;1;0;;0
101;2;0;;0
101;3;0;SKU465;0
101;4;0;;0
101;0;1;;0
101;1;1;;0
101;2;1;SKU190;0
101;3;1;SKU412;0
101;4;1;SKU326;0
101;0;2;;0
101;1;2;;0
101;2;2;SKU210;0
101;3;2;;0
101;4;2;SKU169;0
101;0;3;;0
101;1;3;;0
101;2;3;;0
101;3;3;;0
101;4;3;SKU36;0
126;0;0;SKU92;0
126;1;0;SKU495;0
126;2;0;SKU1;0
126;3;0;;0
126;4;0;;0
126;0;1;;0
126;1;1;SKU206;0
126;2;1;SKU476;0
126;3;1;SKU147;0
126;4;1;;0
126;0;2;SKU170;0
126;1;2;;0
126;2;2;SKU427;0
126;3;2;SKU225;0
126;4;2;SKU104;0
126;0;3;;0
126;1;3;;0
126;2;3;SKU255;0
126;3;3;SKU118;0
126;4;3;SKU418;0
130;0;0;;0
130;1;0;;0
130;2;0;;0
130;3;0;SKU100;0
130;4;0;SKU413;0
130;0;1;SKU205;0
130;1;1;SKU129;0
130;2;1;SKU369;0
130;3;1;;0
130;4;1;SKU313;0
130;0;2;SKU458;0
130;1;2;;0
130;2;2;SKU314;0
130;3;2;;0
130;4;2;;0
130;0;3;;0
130;1;3;SKU196;0
130;2;3;SKU338;0
130;3;3;SKU136;0
130;4;3;SKU395;0
154;0;0;;0
154;1;0;;0
154;2;0;;0
154;3;0;;0
154;4;0;;0
154;0;1;SKU316;0
154;1;1;;0
154;2;1;SKU343;0
154;3;1;SKU191;0
154;4;1;;0
154;0;2;SKU391;0
154;1;2;SKU425;0
154;2;2;SKU362;0
154;3;2;SKU159;0
154;4;2;;0
154;0;3;;0
154;1;3;;0
154;2;3;SKU373;0
154;3;3;SKU487;0
154;4;3;SKU54;0
163;0;0;SKU236;0
163;1;0;;0
163;2;0;SKU297;0
163;3;0;;0
163;4;0;;0
163;0;1;;0
163;1;1;;0
163;2;1;SKU452;0
163;3;1;;0
163;4;1;SKU396;0
163;0;2;SKU400;0
163;1;2;SKU473;0
163;2;2;SKU494;0
163;3;2;;0
163;4;2;SKU213;0
163;0;3;SKU4;0
163;1;3;;0
163;2;3;SKU144;0
163;3;3;;0
163;4;3;SKU125;0
165;0;0;;0
165;1;0;SKU474;0
165;2;0;SKU349;0
165;3;0;SKU409;0
165;4;0;;0
165;0;1;;0
165;1;1;SKU48;0
165;2;1;SKU393;0
165;3;1;SKU325;0
165;4;1;;0
165;0;2;;0
165;1;2;SKU481;0
165;2;2;;0
165;3;2;SKU121;0
165;4;2;;0
165;0;3;SKU204;0
165;1;3;;0
165;2;3;SKU258;0
165;3;3;;0
165;4;3;;0
167;0;0;SKU364;0
167;1;0;;0
167;2;0;;0
167;3;0;SKU499;0
167;4;0;;0
167;0;1;;0
167;1;1;;0
167;2;1;;0
167;3;1;SKU91;0
167;4;1;;0
167;0;2;SKU434;0
167;1;2;SKU407;0
167;2;2;;0
167;3;2;SKU95;0
167;4;2;;0
167;0;3;;0
167;1;3;;0
167;2;3;SKU137;0
167;3;3;SKU377;0
167;4;3;;0
174;0;0;;0
174;1;0;SKU361;0
174;2;0;;0
174;3;0;SKU182;0
174;4;0;SKU59;0
174;0;1;;0
174;1;1;SKU352;0
174;2;1;;0
174;3;1;;0
174;4;1;;0
174;0;2;;0
174;1;2;;0
174;2;2;;0
174;3;2;;0
174;4;2;SKU471;0
174;0;3;SKU491;0
174;1;3;SKU284;0
174;2;3;;0
174;3;3;;0
174;4;3;SKU186;0
176;0;0;SKU260;0
176;1;0;;0
176;2;0;SKU480;0
176;3;0;;0
176;4;0;SKU461;0
176;0;1;SKU194;0
176;1;1;;0
176;2;1;SKU271;0
176;3;1;;0
176;4;1;;0
176;0;2;;0
176;1;2;SKU329;0
176;2;2;;0
176;3;2;SKU387;0
176;4;2;SKU165;0
176;0;3;;0
176;1;3;;0
176;2;3;;0
176;3;3;;0
176;4;3;SKU417;0
188;0;0;SKU432;0
188;1;0;;0
188;2;0;SKU207;0
188;3;0;;0
188;4;0;;0
188;0;1;;0
188;1;1;;0
188;2;1;;0
188;3;1;;0
188;4;1;SKU73;0
188;0;2;SKU285;0
188;1;2;;0
188;2;2;SKU493;0
188;3;2;;0
188;4;2;SKU286;0
188;0;3;;0
188;1;3;;0
188;2;3;SKU455;0
188;3;3;;0
188;4;3;;0
194;0;0;;0
194;1;0;SKU354;0
194;2;0;;0
194;3;0;SKU22;0
194;4;0;SKU435;0
194;0;1;SKU419;0
194;1;1;SKU305;0
194;2;1;;0
194;3;1;;0
194;4;1;SKU42;0
194;0;2;;0
194;1;2;SKU219;0
194;2;2;SKU433;0
194;3;2;SKU428;0
194;4;2;SKU318;0
194;0;3;;0
194;1;3;SKU75;0
194;2;3;;0
194;3;3;SKU33;0
194;4;3;SKU216;0
217;0;0;SKU375;0
217;1;0;;0
217;2;0;SKU10;0
217;3;0;;0
217;4;0;;0
217;0;1;SKU280;0
217;1;1;SKU212;0
217;2;1;;0
217;3;1;;0
217;4;1;SKU156;0
217;0;2;SKU496;0
217;1;2;SKU20;0
217;2;2;SKU154;0
217;3;2;;0
217;4;2;;0
217;0;3;;0
217;1;3;SKU288;0
217;2;3;SKU45;0
217;3;3;SKU405;0
217;4;3;SKU365;0
221;0;0;SKU197;0
221;1;0;SKU472;0
221;2;0;;0
221;3;0;SKU218;0
221;4;0;;0
221;0;1;;0
221;1;1;SKU232;0
221;2;1;;0
221;3;1;SKU302;0
221;4;1;SKU416;0
221;0;2;;0
221;1;2;SKU141;0
221;2;2;SKU116;0
221;3;2;SKU259;0
221;4;2;SKU18;0
221;0;3;SKU303;0
221;1;3;SKU105;0
221;2;3;;0
221;3;3;;0
221;4;3;SKU185;0
245;0;0;SKU172;0
245;1;0;SKU483;0
245;2;0;;0
245;3;0;;0
245;4;0;;0
245;0;1;SKU184;0
245;1;1;SKU78;0
245;2;1;SKU438;0
245;3;1;;0
245;4;1;;0
245;0;2;SKU353;0
245;1;2;SKU321;0
245;2;2;;0
245;3;2;;0
245;4;2;SKU153;0
245;0;3;SKU443;0
245;1;3;SKU336;0
245;2;3;;0
245;3;3;;0
245;4;3;SKU243;0
254;0;0;SKU25;0
254;1;0;SKU296;0
254;2;0;SKU142;0
254;3;0;SKU215;0
254;4;0;SKU254;0
254;0;1;SKU441;0
254;1;1;;0
254;2;1;SKU408;0
254;3;1;;0
254;4;1;SKU3;0
254;0;2;;0
254;1;2;;0
254;2;2;;0
254;3;2;;0
254;4;2;;0
254;0;3;SKU103;0
254;1;3;;0
254;2;3;;0
254;3;3;;0
254;4;3;SKU462;0
256;0;0;;0
256;1;0;;0
256;2;0;;0
256;3;0;;0
256;4;0;SKU331;0
256;0;1;SKU424;0
256;1;1;SKU161;0
256;2;1;;0
256;3;1;SKU101;0
256;4;1;;0
256;0;2;SKU403;0
256;1;2;;0
256;2;2;SKU306;0
256;3;2;SKU451;0
256;4;2;;0
256;0;3;SKU11;0
256;1;3;SKU293;0
256;2;3;SKU155;0
256;3;3;;0
256;4;3;;0
258;0;0;SKU279;0
258;1;0;;0
258;2;0;SKU309;0
258;3;0;SKU150;0
258;4;0;;0
258;0;1;SKU380;0
258;1;1;SKU370;0
258;2;1;SKU348;0
258;3;1;;0
258;4;1;;0
258;0;2;SKU14;0
258;1;2;SKU99;0
258;2;2;;0
258;3;2;SKU244;0
258;4;2;SKU84;0
258;0;3;SKU226;0
258;1;3;;0
258;2;3;SKU157;0
258;3;3;SKU132;0
258;4;3;SKU128;0
265;0;0;SKU164;0
265;1;0;SKU291;0
265;2;0;SKU192;0
265;3;0;SKU200;0
265;4;0;;0
265;0;1;;0
265;1;1;SKU450;0
265;2;1;SKU357;0
265;3;1;SKU262;0
265;4;1;;0
265;0;2;SKU124;0
265;1;2;;0
265;2;2;SKU378;0
265;3;2;SKU484;0
265;4;2;;0
265;0;3;;0
265;1;3;SKU231;0
265;2;3;SKU402;0
265;3;3;;0
265;4;3;SKU249;0
267;0;0;SKU272;0
267;1;0;;0
267;2;0;;0
267;3;0;;0
267;4;0;SKU234;0
267;0;1;;0
267;1;1;;0
267;2;1;SKU222;0
267;3;1;;0
267;4;1;SKU119;0
267;0;2;;0
267;1;2;SKU221;0
267;2;2;;0
267;3;2;SKU469;0
267;4;2;;0
267;0;3;SKU69;0
267;1;3;;0
267;2;3;;0
267;3;3;;0
267;4;3;SKU312;0
279;0;0;;0
279;1;0;;0
279;2;0;SKU167;0
279;3;0;;0
279;4;0;;0
279;0;1;;0
279;1;1;SKU122;0
279;2;1;;0
279;3;1;;0
279;4;1;;0
279;0;2;;0
279;1;2;;0
279;2;2;;0
279;3;2;;0
279;4;2;;0
279;0;3;;0
279;1;3;SKU304;0
279;2;3;SKU341;0
279;3;3;;0
279;4;3;SKU113;0
285;0;0;SKU199;0
285;1;0;SKU330;0
285;2;0;;0
285;3;0;SKU146;0
285;4;0;SKU21;0
285;0;1;;0
285;1;1;SKU195;0
285;2;1;SKU217;0
285;3;1;SKU108;0
285;4;1;;0
285;0;2;;0
285;1;2;;0
285;2;2;;0
285;3;2;SKU26;0
285;4;2;;0
285;0;3;SKU60;0
285;1;3;SKU382;0
285;2;3;;0
285;3;3;;0
285;4;3;SKU263;0
308;0;0;;0
308;1;0;;0
308;2;0;;0
308;3;0;SKU67;0
308;4;0;SKU98;0
308;0;1;SKU163;0
308;1;1;SKU276;0
308;2;1;;0
308;3;1;;0
308;4;1;SKU201;0
308;0;2;SKU130;0
308;1;2;;0
308;2;2;SKU389;0
308;3;2;;0
308;4;2;;0
308;0;3;;0
308;1;3;;0
308;2;3;;0
308;3;3;SKU385;0
308;4;3;;0
312;0;0;SKU51;0
312;1;0;SKU292;0
312;2;0;;0
312;3;0;;0
312;4;0;;0
312;0;1;;0
312;1;1;;0
312;2;1;SKU358;0
312;3;1;;0
312;4;1;SKU270;0
312;0;2;;0
312;1;2;SKU175;0
312;2;2;SKU202;0
312;3;2;;0
312;4;2;SKU88;0
312;0;3;;0
312;1;3;;0
312;2;3;SKU430;0
312;3;3;SKU437;0
312;4;3;SKU477;0
336;0;0;;0
336;1;0;SKU7;0
336;2;0;;0
336;3;0;SKU34;0
336;4;0;;0
336;0;1;;0
336;1;1;SKU240;0
336;2;1;SKU463;0
336;3;1;SKU489;0
336;4;1;SKU50;0
336;0;2;;0
336;1;2;;0
336;2;2;;0
336;3;2;;0
336;4;2;SKU49;0
336;0;3;SKU46;0
336;1;3;;0
336;2;3;SKU174;0
336;3;3;SKU102;0
336;4;3;SKU466;0
345;0;0;;0
345;1;0;SKU117;0
345;2;0;;0
345;3;0;;0
345;4;0;SKU94;0
345;0;1;;0
345;1;1;SKU446;0
345;2;1;SKU28;0
345;3;1;;0
345;4;1;;0
345;0;2;SKU187;0
345;1;2;;0
345;2;2;;0
345;3;2;;0
345;4;2;;0
345;0;3;SKU492;0
345;1;3;;0
345;2;3;SKU138;0
345;3;3;SKU62;0
345;4;3;SKU411;0
347;0;0;;0
347;1;0;;0
347;2;0;;0
347;3;0;;0
347;4;0;;0
347;0;1;;0
347;1;1;SKU198;0
347;2;1;SKU460;0
347;3;1;SKU439;0
347;4;1;SKU290;0
347;0;2;SKU181;0
347;1;2;;0
347;2;2;SKU162;0
347;3;2;;0
347;4;2;;0
347;0;3;SKU442;0
347;1;3;;0
347;2;3;;0
347;3;3;SKU298;0
347;4;3;;0
349;0;0;SKU273;0
349;1;0;SKU415;0
349;2;0;SKU311;0
349;3;0;;0
349;4;0;SKU328;0
349;0;1;SKU177;0
349;1;1;SKU52;0
349;2;1;SKU168;0
349;3;1;;0
349;4;1;;0
349;0;2;SKU282;0
349;1;2;SKU299;0
349;2;2;;0
349;3;2;SKU151;0
349;4;2;;0
349;0;3;;0
349;1;3;SKU16;0
349;2;3;SKU444;0
349;3;3;;0
349;4;3;;0
356;0;0;SKU406;0
356;1;0;SKU211;0
356;2;0;;0
356;3;0;;0
356;4;0;;0
356;0;1;;0
356;1;1;;0
356;2;1;SKU344;0
356;3;1;SKU252;0
356;4;1;SKU133;0
356;0;2;;0
356;1;2;;0
356;2;2;;0
356;3;2;;0
356;4;2;SKU337;0
356;0;3;SKU131;0
356;1;3;SKU5;0
356;2;3;;0
356;3;3;;0
356;4;3;SKU12;0
358;0;0;SKU24;0
358;1;0;SKU295;0
358;2;0;SKU230;0
358;3;0;;0
358;4;0;;0
358;0;1;SKU47;0
358;1;1;;0
358;2;1;;0
358;3;1;SKU374;0
358;4;1;SKU457;0
358;0;2;SKU176;0
358;1;2;;0
358;2;2;;0
358;3;2;SKU335;0
358;4;2;;0
358;0;3;;0
358;1;3;;0
358;2;3;;0
358;3;3;SKU38;0
358;4;3;;0
370;0;0;SKU274;0
370;1;0;;0
370;2;0;;0
370;3;0;;0
370;4;0;;0
370;0;1;SKU351;0
370;1;1;;0
370;2;1;;0
370;3;1;SKU37;0
370;4;1;;0
370;0;2;;0
370;1;2;SKU81;0
370;2;2;SKU112;0
370;3;2;;0
370;4;2;;0
370;0;3;;0
370;1;3;SKU173;0
370;2;3;;0
370;3;3;;0
370;4;3;;0
376;0;0;;0
376;1;0;SKU267;0
376;2;0;;0
376;3;0;;0
376;4;0;;0
376;0;1;;0
376;1;1;;0
376;2;1;SKU277;0
376;3;1;;0
376;4;1;SKU83;0
376;0;2;;0
376;1;2;;0
376;2;2;SKU39;0
376;3;2;SKU135;0
376;4;2;SKU345;0
376;0;3;SKU235;0
376;1;3;SKU109;0
376;2;3;;0
376;3;3;SKU300;0
376;4;3;SKU208;0
399;0;0;SKU44;0
399;1;0;SKU171;0
399;2;0;;0
399;3;0;SKU394;0
399;4;0;SKU70;0
399;0;1;;0
399;1;1;;0
399;2;1;;0
399;3;1;;0
399;4;1;SKU268;0
399;0;2;SKU339;0
399;1;2;SKU392;0
399;2;2;;0
399;3;2;;0
399;4;2;SKU96;0
399;0;3;SKU423;0
399;1;3;SKU315;0
399;2;3;;0
399;3;3;SKU71;0
399;4;3;SKU126;0
403;0;0;;0
403;1;0;SKU359;0
403;2;0;SKU79;0
403;3;0;;0
403;4;0;SKU145;0
403;0;1;SKU193;0
403;1;1;SKU420;0
403;2;1;SKU86;0
403;3;1;;0
403;4;1;SKU426;0
403;0;2;SKU180;0
403;1;2;;0
403;2;2;;0
403;3;2;SKU431;0
403;4;2;SKU350;0
403;0;3;SKU264;0
403;1;3;;0
403;2;3;;0
403;3;3;SKU381;0
403;4;3;SKU115;0
427;0;0;SKU485;0
427;1;0;SKU148;0
427;2;0;SKU6;0
427;3;0;SKU464;0
427;4;0;SKU93;0
427;0;1;;0
427;1;1;;0
427;2;1;SKU257;0
427;3;1;;0
427;4;1;SKU500;0
427;0;2;;0
427;1;2;;0
427;2;2;;0
427;3;2;SKU440;0
427;4;2;SKU294;0
427;0;3;SKU261;0
427;1;3;SKU454;0
427;2;3;;0
427;3;3;SKU242;0
427;4;3;;0
436;0;0;SKU248;0
436;1;0;SKU386;0
436;2;0;SKU376;0
436;3;0;;0
436;4;0;SKU308;0
436;0;1;;0
436;1;1;SKU166;0
436;2;1;;0
436;3;1;;0
436;4;1;SKU227;0
436;0;2;SKU490;0
436;1;2;;0
436;2;2;SKU367;0
436;3;2;;0
436;4;2;SKU459;0
436;0;3;SKU470;0
436;1;3;;0
436;2;3;SKU251;0
436;3;3;SKU23;0
436;4;3;SKU372;0
438;0;0;SKU120;0
438;1;0;SKU347;0
438;2;0;SKU447;0
438;3;0;;0
438;4;0;;0
438;0;1;;0
438;1;1;;0
438;2;1;SKU203;0
438;3;1;;0
438;4;1;;0
438;0;2;;0
438;1;2;;0
438;2;2;;0
438;3;2;;0
438;4;2;;0
438;0;3;SKU82;0
438;1;3;SKU89;0
438;2;3;SKU475;0
438;3;3;;0
438;4;3;SKU479;0
440;0;0;SKU317;0
440;1;0;;0
440;2;0;;0
440;3;0;SKU139;0
440;4;0;SKU32;0
440;0;1;;0
440;1;1;;0
440;2;1;SKU278;0
440;3;1;SKU269;0
440;4;1;SKU342;0
440;0;2;SKU80;0
440;1;2;;0
440;2;2;;0
440;3;2;SKU114;0
440;4;2;;0
440;0;3;;0
440;1;3;;0
440;2;3;SKU77;0
440;3;3;;0
440;4;3;SKU152;0
447;0;0;SKU410;0
447;1;0;SKU497;0
447;2;0;SKU478;0
447;3;0;SKU56;0
447;4;0;;0
447;0;1;SKU363;0
447;1;1;SKU2;0
447;2;1;;0
447;3;1;SKU241;0
447;4;1;;0
447;0;2;;0
447;1;2;SKU327;0
447;2;2;SKU68;0
447;3;2;;0
447;4;2;;0
447;0;3;;0
447;1;3;SKU76;0
447;2;3;SKU140;0
447;3;3;SKU422;0
447;4;3;;0
449;0;0;;0
449;1;0;SKU307;0
449;2;0;SKU301;0
449;3;0;;0
449;4;0;SKU85;0
449;0;1;SKU149;0
449;1;1;SKU456;0
449;2;1;;0
449;3;1;SKU346;0
449;4;1;;0
449;0;2;SKU467;0
449;1;2;;0
449;2;2;SKU250;0
449;3;2;;0
449;4;2;;0
449;0;3;SKU332;0
449;1;3;SKU158;0
449;2;3;;0
449;3;3;SKU183;0
449;4;3;;0
461;0;0;SKU486;0
461;1;0;SKU55;0
461;2;0;;0
461;3;0;SKU482;0
461;4;0;SKU224;0
461;0;1;SKU324;0
461;1;1;;0
461;2;1;;0
461;3;1;;0
461;4;1;;0
461;0;2;SKU360;0
461;1;2;SKU233;0
461;2;2;;0
461;3;2;SKU323;0
461;4;2;;0
461;0;3;;0
461;1;3;SKU64;0
461;2;3;;0
461;3;3;;0
461;4;3;;0
467;0;0;SKU421;0
467;1;0;;0
467;2;0;;0
467;3;0;;0
467;4;0;;0
467;0;1;SKU229;0
467;1;1;;0
467;2;1;;0
467;3;1;;0
467;4;1;;0
467;0;2;;0
467;1;2;SKU398;0
467;2;2;SKU72;0
467;3;2;;0
467;4;2;;0
467;0;3;SKU414;0
467;1;3;SKU340;0
467;2;3;;0
467;3;3;SKU449;0
467;4;3;;0
