Warehouse location ID;Slot X;Slot Y;Article;Quantity
63;1;3;SKU3;0
63;2;3;;0
63;3;3;;0
63;4;3;SKU131;0
74;0;0;SKU180;0
74;1;0;;0
74;2;0;;0
74;3;0;SKU200;0
74;4;0;SKU114;0
74;0;1;SKU97;0
74;1;1;;0
74;2;1;;0
74;3;1;SKU153;0
74;4;1;SKU72;0
74;0;2;;0
74;1;2;;0
74;2;2;SKU146;0
74;3;2;;0
74;4;2;;0
74;0;3;SKU83;0
74;1;3;SKU139;0
74;2;3;;0
74;3;3;SKU104;0
74;4;3;;0
83;0;0;SKU80;0
83;1;0;SKU57;0
83;2;0;;0
83;3;0;;0
83;4;0;;0
83;0;1;;0
83;1;1;SKU142;0
83;2;1;SKU150;0
83;3;1;SKU47;0
83;4;1;;0
83;0;2;SKU48;0
83;1;2;;0
83;2;2;;0
83;3;2;SKU19;0
83;4;2;SKU34;0
83;0;3;;0
83;1;3;SKU152;0
83;2;3;SKU99;0
83;3;3;SKU199;0
83;4;3;SKU64;0
92;0;0;SKU189;0
92;1;0;SKU120;0
92;2;0;SKU39;0
92;3;0;SKU147;0
92;4;0;SKU22;0
92;0;1;SKU134;0
92;1;1;;0
92;2;1;SKU67;0
92;3;1;;0
92;4;1;SKU110;0
92;0;2;;0
92;1;2;SKU58;0
92;2;2;;0
92;3;2;;0
92;4;2;SKU111;0
92;0;3;;0
92;1;3;;0
92;2;3;;0
92;3;3;;0
92;4;3;SKU93;0
101;0;0;;0
101;1;0;;0
101;2;0;SKU157;0
101;3;0;;0
101;4;0;SKU105;0
101;0;1;;0
101;1;1;;0
101;2;1;;0
101;3;1;;0
101;4;1;;0
101;0;2;;0
101;1;2;;0
101;2;2;SKU130;0
101;3;2;;0
101;4;2;;0
101;0;3;;0
101;1;3;;0
101;2;3;;0
101;3;3;;0
101;4;3;;0
126;0;0;;0
126;1;0;SKU170;0
126;2;0;;0
126;3;0;;0
126;4;0;SKU75;0
126;0;1;SKU94;0
126;1;1;;0
126;2;1;SKU55;0
126;3;1;SKU66;0
126;4;1;;0
126;0;2;SKU186;0
126;1;2;;0
126;2;2;;0
126;3;2;SKU92;0
126;4;2;;0
126;0;3;SKU30;0
126;1;3;;0
126;2;3;;0
126;3;3;SKU49;0
126;4;3;SKU10;0
130;0;0;SKU179;0
130;1;0;;0
130;2;0;SKU137;0
130;3;0;;0
130;4;0;SKU112;0
130;0;1;;0
130;1;1;;0
130;2;1;SKU168;0
130;3;1;;0
130;4;1;SKU174;0
130;0;2;SKU181;0
130;1;2;SKU69;0
130;2;2;SKU33;0
130;3;2;;0
130;4;2;SKU79;0
130;0;3;;0
130;1;3;;0
130;2;3;SKU192;0
130;3;3;SKU65;0
130;4;3;;0
154;0;0;;0
154;1;0;;0
154;2;0;;0
154;3;0;;0
154;4;0;;0
154;0;1;;0
154;1;1;;0
154;2;1;SKU108;0
154;3;1;;0
154;4;1;;0
154;0;2;;0
154;1;2;SKU140;0
154;2;2;SKU51;0
154;3;2;;0
154;4;2;SKU52;0
154;0;3;;0
154;1;3;;0
154;2;3;;0
154;3;3;SKU195;0
154;4;3;;0
163;0;0;SKU8;0
163;1;0;SKU138;0
163;2;0;;0
163;3;0;;0
163;4;0;SKU109;0
163;0;1;;0
163;1;1;;0
163;2;1;;0
163;3;1;;0
163;4;1;SKU42;0
163;0;2;;0
163;1;2;;0
163;2;2;SKU173;0
163;3;2;SKU45;0
163;4;2;;0
163;0;3;;0
163;1;3;;0
163;2;3;SKU125;0
163;3;3;;0
163;4;3;SKU6;0
165;0;0;;0
165;1;0;;0
165;2;0;SKU149;0
165;3;0;SKU162;0
165;4;0;;0
165;0;1;;0
165;1;1;SKU164;0
165;2;1;SKU16;0
165;3;1;SKU166;0
165;4;1;;0
165;0;2;SKU190;0
165;1;2;SKU127;0
165;2;2;;0
165;3;2;SKU101;0
165;4;2;;0
165;0;3;;0
165;1;3;;0
165;2;3;;0
165;3;3;SKU37;0
165;4;3;;0
167;0;0;SKU159;0
167;1;0;;0
167;2;0;SKU116;0
167;3;0;SKU188;0
167;4;0;SKU136;0
167;0;1;SKU176;0
167;1;1;;0
167;2;1;SKU167;0
167;3;1;;0
167;4;1;;0
167;0;2;;0
167;1;2;SKU118;0
167;2;2;;0
167;3;2;SKU148;0
167;4;2;SKU38;0
167;0;3;;0
167;1;3;SKU106;0
167;2;3;SKU184;0
167;3;3;;0
167;4;3;SKU117;0
174;0;0;;0
174;1;0;SKU158;0
174;2;0;SKU76;0
174;3;0;;0
174;4;0;;0
174;0;1;SKU68;0
174;1;1;SKU103;0
174;2;1;SKU145;0
174;3;1;SKU95;0
174;4;1;SKU88;0
174;0;2;SKU196;0
174;1;2;SKU56;0
174;2;2;SKU59;0
174;3;2;;0
174;4;2;SKU12;0
174;0;3;;0
174;1;3;SKU135;0
174;2;3;;0
174;3;3;;0
174;4;3;;0
176;0;0;;0
176;1;0;SKU102;0
176;2;0;SKU17;0
176;3;0;;0
176;4;0;;0
176;0;1;;0
176;1;1;;0
176;2;1;;0
176;3;1;SKU85;0
176;4;1;;0
176;0;2;SKU177;0
176;1;2;SKU43;0
176;2;2;;0
176;3;2;;0
176;4;2;SKU160;0
176;0;3;SKU129;0
176;1;3;SKU21;0
176;2;3;;0
176;3;3;;0
176;4;3;SKU182;0
188;0;0;;0
188;1;0;SKU35;0
188;2;0;SKU82;0
188;3;0;SKU27;0
188;4;0;SKU15;0
188;0;1;SKU18;0
188;1;1;SKU31;0
188;2;1;;0
188;3;1;;0
188;4;1;SKU89;0
188;0;2;;0
188;1;2;;0
188;2;2;SKU156;0
188;3;2;SKU25;0
188;4;2;SKU62;0
188;0;3;;0
188;1;3;;0
188;2;3;SKU70;0
188;3;3;SKU121;0
188;4;3;;0
194;0;0;SKU132;0
194;1;0;SKU113;0
194;2;0;SKU86;0
194;3;0;SKU24;0
194;4;0;;0
194;0;1;SKU14;0
194;1;1;;0
194;2;1;;0
194;3;1;SKU81;0
194;4;1;SKU7;0
194;0;2;SKU119;0
194;1;2;SKU172;0
194;2;2;SKU41;0
194;3;2;;0
194;4;2;;0
194;0;3;SKU100;0
194;1;3;SKU198;0
194;2;3;SKU122;0
194;3;3;;0
194;4;3;SKU40;0
