Warehouse location ID;Slot X;Slot Y;Article;Quantity
149;0;0;Article594;0
149;1;0;Article735;0
149;2;0;;0
149;3;0;Article30;0
149;4;0;Article814;0
149;0;1;;0
149;1;1;;0
149;2;1;;0
149;3;1;Article515;0
149;4;1;;0
149;0;2;Article296;0
149;1;2;Article615;0
149;2;2;Article698;0
149;3;2;Article514;0
149;4;2;;0
149;0;3;Article111;0
149;1;3;Article357;0
149;2;3;Article781;0
149;3;3;Article1;0
149;4;3;;0
157;0;0;;0
157;1;0;Article427;0
157;2;0;Article452;0
157;3;0;;0
157;4;0;Article282;0
157;0;1;Article179;0
157;1;1;Article915;0
157;2;1;Article373;0
157;3;1;Article70;0
157;4;1;;0
157;0;2;Article834;0
157;1;2;Article131;0
157;2;2;Article569;0
157;3;2;Article959;0
157;4;2;;0
157;0;3;;0
157;1;3;Article918;0
157;2;3;Article265;0
157;3;3;Article163;0
157;4;3;Article638;0
167;0;0;;0
167;1;0;;0
167;2;0;Article611;0
167;3;0;;0
167;4;0;Article786;0
167;0;1;;0
167;1;1;Article464;0
167;2;1;Article13;0
167;3;1;Article189;0
167;4;1;Article96;0
167;0;2;Article839;0
167;1;2;Article903;0
167;2;2;;0
167;3;2;Article393;0
167;4;2;Article19;0
167;0;3;;0
167;1;3;Article188;0
167;2;3;Article541;0
167;3;3;;0
167;4;3;Article415;0
171;0;0;Article559;0
171;1;0;Article206;0
171;2;0;;0
171;3;0;Article100;0
171;4;0;Article327;0
171;0;1;;0
171;1;1;;0
171;2;1;Article505;0
171;3;1;Article461;0
171;4;1;;0
171;0;2;;0
171;1;2;Article951;0
171;2;2;Article838;0
171;3;2;;0
171;4;2;Article386;0
171;0;3;;0
171;1;3;;0
171;2;3;;0
171;3;3;Article388;0
171;4;3;Article660;0
176;0;0;Article249;0
176;1;0;;0
176;2;0;Article174;0
176;3;0;Article436;0
176;4;0;Article591;0
176;0;1;Article819;0
176;1;1;Article880;0
176;2;1;Article214;0
176;3;1;Article644;0
176;4;1;Article750;0
176;0;2;;0
176;1;2;Article563;0
176;2;2;Article614;0
176;3;2;Article731;0
176;4;2;Article307;0
176;0;3;Article295;0
176;1;3;Article233;0
176;2;3;Article68;0
176;3;3;Article202;0
176;4;3;Article455;0
183;0;0;Article897;0
183;1;0;Article88;0
183;2;0;;0
183;3;0;Article238;0
183;4;0;Article552;0
183;0;1;Article445;0
183;1;1;Article555;0
183;2;1;Article422;0
183;3;1;Article67;0
183;4;1;Article793;0
183;0;2;Article207;0
183;1;2;Article294;0
183;2;2;Article700;0
183;3;2;Article817;0
183;4;2;Article348;0
183;0;3;;0
183;1;3;Article992;0
183;2;3;Article705;0
183;3;3;;0
183;4;3;Article745;0
203;0;0;Article703;0
203;1;0;Article37;0
203;2;0;Article318;0
203;3;0;Article775;0
203;4;0;Article81;0
203;0;1;Article664;0
203;1;1;Article313;0
203;2;1;Article20;0
203;3;1;;0
203;4;1;Article870;0
203;0;2;Article708;0
203;1;2;Article250;0
203;2;2;Article618;0
203;3;2;;0
203;4;2;;0
203;0;3;Article16;0
203;1;3;Article585;0
203;2;3;Article38;0
203;3;3;;0
203;4;3;;0
211;0;0;;0
211;1;0;Article762;0
211;2;0;Article602;0
211;3;0;;0
211;4;0;Article33;0
211;0;1;Article31;0
211;1;1;Article341;0
211;2;1;Article226;0
211;3;1;Article668;0
211;4;1;Article941;0
211;0;2;Article244;0
211;1;2;Article607;0
211;2;2;;0
211;3;2;Article384;0
211;4;2;;0
211;0;3;Article887;0
211;1;3;Article27;0
211;2;3;Article892;0
211;3;3;Article736;0
211;4;3;Article489;0
221;0;0;Article749;0
221;1;0;;0
221;2;0;Article291;0
221;3;0;Article823;0
221;4;0;;0
221;0;1;Article470;0
221;1;1;;0
221;2;1;Article235;0
221;3;1;;0
221;4;1;;0
221;0;2;Article127;0
221;1;2;Article93;0
221;2;2;Article429;0
221;3;2;Article471;0
221;4;2;Article579;0
221;0;3;Article662;0
221;1;3;Article524;0
221;2;3;;0
221;3;3;;0
221;4;3;;0
225;0;0;Article628;0
225;1;0;;0
225;2;0;;0
225;3;0;Article720;0
225;4;0;Article6;0
225;0;1;Article187;0
225;1;1;Article656;0
225;2;1;Article496;0
225;3;1;Article28;0
225;4;1;Article676;0
225;0;2;Article815;0
225;1;2;;0
225;2;2;;0
225;3;2;Article589;0
225;4;2;;0
225;0;3;Article807;0
225;1;3;Article40;0
225;2;3;Article85;0
225;3;3;Article789;0
225;4;3;Article326;0
230;0;0;Article715;0
230;1;0;Article356;0
230;2;0;Article305;0
230;3;0;Article264;0
230;4;0;Article826;0
230;0;1;Article104;0
230;1;1;;0
230;2;1;Article23;0
230;3;1;;0
230;4;1;;0
230;0;2;;0
230;1;2;Article243;0
230;2;2;;0
230;3;2;;0
230;4;2;;0
230;0;3;Article968;0
230;1;3;Article861;0
230;2;3;Article637;0
230;3;3;Article760;0
230;4;3;Article981;0
237;0;0;Article503;0
237;1;0;Article943;0
237;2;0;Article714;0
237;3;0;Article488;0
237;4;0;;0
237;0;1;;0
237;1;1;;0
237;2;1;Article561;0
237;3;1;Article570;0
237;4;1;Article574;0
237;0;2;Article778;0
237;1;2;;0
237;2;2;;0
237;3;2;Article451;0
237;4;2;Article349;0
237;0;3;;0
237;1;3;;0
237;2;3;Article210;0
237;3;3;Article792;0
237;4;3;Article270;0
257;0;0;Article498;0
257;1;0;Article191;0
257;2;0;Article534;0
257;3;0;Article831;0
257;4;0;Article50;0
257;0;1;Article138;0
257;1;1;Article310;0
257;2;1;Article271;0
257;3;1;;0
257;4;1;;0
257;0;2;Article679;0
257;1;2;;0
257;2;2;Article145;0
257;3;2;Article83;0
257;4;2;Article275;0
257;0;3;Article678;0
257;1;3;;0
257;2;3;;0
257;3;3;;0
257;4;3;Article63;0
265;0;0;Article973;0
265;1;0;;0
265;2;0;Article856;0
265;3;0;;0
265;4;0;;0
265;0;1;Article805;0
265;1;1;Article580;0
265;2;1;Article209;0
265;3;1;Article657;0
265;4;1;Article768;0
265;0;2;Article526;0
265;1;2;Article115;0
265;2;2;Article99;0
265;3;2;Article957;0
265;4;2;Article410;0
265;0;3;Article133;0
265;1;3;Article950;0
265;2;3;Article702;0
265;3;3;;0
265;4;3;Article803;0
275;0;0;Article475;0
275;1;0;Article449;0
275;2;0;Article766;0
275;3;0;;0
275;4;0;Article647;0
275;0;1;Article286;0
275;1;1;;0
275;2;1;Article112;0
275;3;1;Article960;0
275;4;1;Article701;0
275;0;2;Article52;0
275;1;2;;0
275;2;2;Article621;0
275;3;2;Article517;0
275;4;2;Article365;0
275;0;3;Article601;0
275;1;3;Article194;0
275;2;3;;0
275;3;3;Article114;0
275;4;3;;0
279;0;0;Article1000;0
279;1;0;;0
279;2;0;Article733;0
279;3;0;Article287;0
279;4;0;Article82;0
279;0;1;;0
279;1;1;Article578;0
279;2;1;Article166;0
279;3;1;Article56;0
279;4;1;;0
279;0;2;Article350;0
279;1;2;Article584;0
279;2;2;Article836;0
279;3;2;;0
279;4;2;;0
279;0;3;Article667;0
279;1;3;Article848;0
279;2;3;;0
279;3;3;;0
279;4;3;;0
284;0;0;Article419;0
284;1;0;Article866;0
284;2;0;Article576;0
284;3;0;Article269;0
284;4;0;Article306;0
284;0;1;Article183;0
284;1;1;Article974;0
284;2;1;Article824;0
284;3;1;;0
284;4;1;;0
284;0;2;Article669;0
284;1;2;;0
284;2;2;Article162;0
284;3;2;;0
284;4;2;Article5;0
284;0;3;Article564;0
284;1;3;Article616;0
284;2;3;Article467;0
284;3;3;Article10;0
284;4;3;Article417;0
291;0;0;Article520;0
291;1;0;Article299;0
291;2;0;Article119;0
291;3;0;;0
291;4;0;Article441;0
291;0;1;;0
291;1;1;Article253;0
291;2;1;Article25;0
291;3;1;;0
291;4;1;;0
291;0;2;Article827;0
291;1;2;Article929;0
291;2;2;Article159;0
291;3;2;Article886;0
291;4;2;;0
291;0;3;Article387;0
291;1;3;Article303;0
291;2;3;;0
291;3;3;;0
291;4;3;;0
311;0;0;Article513;0
311;1;0;Article375;0
311;2;0;;0
311;3;0;Article245;0
311;4;0;;0
311;0;1;Article279;0
311;1;1;Article796;0
311;2;1;Article444;0
311;3;1;Article199;0
311;4;1;;0
311;0;2;Article48;0
311;1;2;Article738;0
311;2;2;Article101;0
311;3;2;;0
311;4;2;Article351;0
311;0;3;Article153;0
311;1;3;Article582;0
311;2;3;Article573;0
311;3;3;Article571;0
311;4;3;;0
319;0;0;Article625;0
319;1;0;Article556;0
319;2;0;Article691;0
319;3;0;Article150;0
319;4;0;Article634;0
319;0;1;Article936;0
319;1;1;Article292;0
319;2;1;Article358;0
319;3;1;Article954;0
319;4;1;Article129;0
319;0;2;;0
319;1;2;;0
319;2;2;;0
319;3;2;Article619;0
319;4;2;Article840;0
319;0;3;Article438;0
319;1;3;;0
319;2;3;;0
319;3;3;;0
319;4;3;;0
329;0;0;Article645;0
329;1;0;Article969;0
329;2;0;Article542;0
329;3;0;;0
329;4;0;;0
329;0;1;Article481;0
329;1;1;Article967;0
329;2;1;Article586;0
329;3;1;Article978;0
329;4;1;Article98;0
329;0;2;Article298;0
329;1;2;Article122;0
329;2;2;;0
329;3;2;;0
329;4;2;;0
329;0;3;Article109;0
329;1;3;Article186;0
329;2;3;;0
329;3;3;Article58;0
329;4;3;Article399;0
333;0;0;Article560;0
333;1;0;Article290;0
333;2;0;Article858;0
333;3;0;Article788;0
333;4;0;;0
333;0;1;;0
333;1;1;Article353;0
333;2;1;Article604;0
333;3;1;Article43;0
333;4;1;Article116;0
333;0;2;Article501;0
333;1;2;;0
333;2;2;Article748;0
333;3;2;Article507;0
333;4;2;Article343;0
333;0;3;Article919;0
333;1;3;Article593;0
333;2;3;Article185;0
333;3;3;Article359;0
333;4;3;Article402;0
338;0;0;Article744;0
338;1;0;Article620;0
338;2;0;Article546;0
338;3;0;;0
338;4;0;Article120;0
338;0;1;Article2;0
338;1;1;Article977;0
338;2;1;;0
338;3;1;Article380;0
338;4;1;;0
338;0;2;Article184;0
338;1;2;;0
338;2;2;Article430;0
338;3;2;;0
338;4;2;Article363;0
338;0;3;Article369;0
338;1;3;Article77;0
338;2;3;Article913;0
338;3;3;Article811;0
338;4;3;Article523;0
345;0;0;Article92;0
345;1;0;Article930;0
345;2;0;;0
345;3;0;;0
345;4;0;;0
345;0;1;Article683;0
345;1;1;Article190;0
345;2;1;Article200;0
345;3;1;Article277;0
345;4;1;Article540;0
345;0;2;;0
345;1;2;Article640;0
345;2;2;;0
345;3;2;Article876;0
345;4;2;;0
345;0;3;;0
345;1;3;Article830;0
345;2;3;Article456;0
345;3;3;Article411;0
345;4;3;Article860;0
365;0;0;Article797;0
365;1;0;;0
365;2;0;Article938;0
365;3;0;;0
365;4;0;Article60;0
365;0;1;Article330;0
365;1;1;Article635;0
365;2;1;;0
365;3;1;Article961;0
365;4;1;Article73;0
365;0;2;Article567;0
365;1;2;Article352;0
365;2;2;Article752;0
365;3;2;Article753;0
365;4;2;Article558;0
365;0;3;;0
365;1;3;Article994;0
365;2;3;;0
365;3;3;Article487;0
365;4;3;;0
373;0;0;Article121;0
373;1;0;Article773;0
373;2;0;Article699;0
373;3;0;Article756;0
373;4;0;Article776;0
373;0;1;Article130;0
373;1;1;Article991;0
373;2;1;;0
373;3;1;Article462;0
373;4;1;Article247;0
373;0;2;Article156;0
373;1;2;Article196;0
373;2;2;Article473;0
373;3;2;Article405;0
373;4;2;;0
373;0;3;;0
373;1;3;Article180;0
373;2;3;Article734;0
373;3;3;Article677;0
373;4;3;Article212;0
491;0;0;Article751;0
491;1;0;Article649;0
491;2;0;Article302;0
491;3;0;Article935;0
491;4;0;Article321;0
491;0;1;;0
491;1;1;;0
491;2;1;Article44;0
491;3;1;Article72;0
491;4;1;;0
491;0;2;Article530;0
491;1;2;Article49;0
491;2;2;;0
491;3;2;;0
491;4;2;Article64;0
491;0;3;Article497;0
491;1;3;Article257;0
491;2;3;Article443;0
491;3;3;Article844;0
491;4;3;Article612;0
495;0;0;Article340;0
495;1;0;;0
495;2;0;;0
495;3;0;Article332;0
495;4;0;Article392;0
495;0;1;Article527;0
495;1;1;Article971;0
495;2;1;Article539;0
495;3;1;Article57;0
495;4;1;Article884;0
495;0;2;Article537;0
495;1;2;Article4;0
495;2;2;;0
495;3;2;Article787;0
495;4;2;;0
495;0;3;Article308;0
495;1;3;Article654;0
495;2;3;Article3;0
495;3;3;Article241;0
495;4;3;;0
500;0;0;Article865;0
500;1;0;Article632;0
500;2;0;;0
500;3;0;Article312;0
500;4;0;Article837;0
500;0;1;Article765;0
500;1;1;Article799;0
500;2;1;Article989;0
500;3;1;;0
500;4;1;Article465;0
500;0;2;Article395;0
500;1;2;Article440;0
500;2;2;Article663;0
500;3;2;Article822;0
500;4;2;;0
500;0;3;Article258;0
500;1;3;;0
500;2;3;;0
500;3;3;;0
500;4;3;Article397;0
519;0;0;;0
519;1;0;Article242;0
519;2;0;Article812;0
519;3;0;Article923;0
519;4;0;;0
519;0;1;Article502;0
519;1;1;Article767;0
519;2;1;;0
519;3;1;Article117;0
519;4;1;Article626;0
519;0;2;;0
519;1;2;;0
519;2;2;Article66;0
519;3;2;;0
519;4;2;;0
519;0;3;Article361;0
519;1;3;Article224;0
519;2;3;Article198;0
519;3;3;Article931;0
519;4;3;Article681;0
530;0;0;Article479;0
530;1;0;Article334;0
530;2;0;Article26;0
530;3;0;Article126;0
530;4;0;Article725;0
530;0;1;Article613;0
530;1;1;;0
530;2;1;Article333;0
530;3;1;Article709;0
530;4;1;Article945;0
530;0;2;Article895;0
530;1;2;Article176;0
530;2;2;Article378;0
530;3;2;Article544;0
530;4;2;;0
530;0;3;;0
530;1;3;;0
530;2;3;Article71;0
530;3;3;Article732;0
530;4;3;Article853;0
539;0;0;Article533;0
539;1;0;Article197;0
539;2;0;Article832;0
539;3;0;;0
539;4;0;Article246;0
539;0;1;;0
539;1;1;Article288;0
539;2;1;Article208;0
539;3;1;Article160;0
539;4;1;Article331;0
539;0;2;;0
539;1;2;Article869;0
539;2;2;;0
539;3;2;;0
539;4;2;;0
539;0;3;Article666;0
539;1;3;Article769;0
539;2;3;Article718;0
539;3;3;Article230;0
539;4;3;;0
545;0;0;;0
545;1;0;Article142;0
545;2;0;;0
545;3;0;Article219;0
545;4;0;;0
545;0;1;Article847;0
545;1;1;Article329;0
545;2;1;Article821;0
545;3;1;Article754;0
545;4;1;;0
545;0;2;;0
545;1;2;Article370;0
545;2;2;Article665;0
545;3;2;Article110;0
545;4;2;;0
545;0;3;Article211;0
545;1;3;Article140;0
545;2;3;Article173;0
545;3;3;Article790;0
545;4;3;Article777;0
549;0;0;Article147;0
549;1;0;Article984;0
549;2;0;Article136;0
549;3;0;Article376;0
549;4;0;Article795;0
549;0;1;Article80;0
549;1;1;Article713;0
549;2;1;;0
549;3;1;Article852;0
549;4;1;Article54;0
549;0;2;Article928;0
549;1;2;Article168;0
549;2;2;;0
549;3;2;Article939;0
549;4;2;Article712;0
549;0;3;Article779;0
549;1;3;Article659;0
549;2;3;Article996;0
549;3;3;Article934;0
549;4;3;Article32;0
554;0;0;Article545;0
554;1;0;Article477;0
554;2;0;Article364;0
554;3;0;Article266;0
554;4;0;Article36;0
554;0;1;Article650;0
554;1;1;Article595;0
554;2;1;Article674;0
554;3;1;Article933;0
554;4;1;Article617;0
554;0;2;Article346;0
554;1;2;Article995;0
554;2;2;Article993;0
554;3;2;Article447;0
554;4;2;Article170;0
554;0;3;Article125;0
554;1;3;Article213;0
554;2;3;Article165;0
554;3;3;;0
554;4;3;Article568;0
573;0;0;;0
573;1;0;;0
573;2;0;Article548;0
573;3;0;Article158;0
573;4;0;Article658;0
573;0;1;Article229;0
573;1;1;Article697;0
573;2;1;Article908;0
573;3;1;;0
573;4;1;Article268;0
573;0;2;;0
573;1;2;Article367;0
573;2;2;Article962;0
573;3;2;Article842;0
573;4;2;;0
573;0;3;Article232;0
573;1;3;;0
573;2;3;Article143;0
573;3;3;;0
573;4;3;Article152;0
584;0;0;Article940;0
584;1;0;;0
584;2;0;Article849;0
584;3;0;Article394;0
584;4;0;Article804;0
584;0;1;Article225;0
584;1;1;Article881;0
584;2;1;;0
584;3;1;;0
584;4;1;Article726;0
584;0;2;Article474;0
584;1;2;Article97;0
584;2;2;;0
584;3;2;Article69;0
584;4;2;;0
584;0;3;Article631;0
584;1;3;;0
584;2;3;Article492;0
584;3;3;Article495;0
584;4;3;Article12;0
593;0;0;Article900;0
593;1;0;Article273;0
593;2;0;;0
593;3;0;Article970;0
593;4;0;Article643;0
593;0;1;Article885;0
593;1;1;;0
593;2;1;Article948;0
593;3;1;;0
593;4;1;;0
593;0;2;;0
593;1;2;Article851;0
593;2;2;Article379;0
593;3;2;Article518;0
593;4;2;Article103;0
593;0;3;Article409;0
593;1;3;;0
593;2;3;Article398;0
593;3;3;Article345;0
593;4;3;;0
598;0;0;Article907;0
598;1;0;Article610;0
598;2;0;Article278;0
598;3;0;;0
598;4;0;Article551;0
598;0;1;Article472;0
598;1;1;Article536;0
598;2;1;Article493;0
598;3;1;Article323;0
598;4;1;Article687;0
598;0;2;Article260;0
598;1;2;Article722;0
598;2;2;Article543;0
598;3;2;Article39;0
598;4;2;Article623;0
598;0;3;Article167;0
598;1;3;;0
598;2;3;Article360;0
598;3;3;Article565;0
598;4;3;Article914;0
604;0;0;Article562;0
604;1;0;Article446;0
604;2;0;Article240;0
604;3;0;Article17;0
604;4;0;Article155;0
604;0;1;;0
604;1;1;;0
604;2;1;;0
604;3;1;Article910;0
604;4;1;Article646;0
604;0;2;Article201;0
604;1;2;Article689;0
604;2;2;Article171;0
604;3;2;Article529;0
604;4;2;;0
604;0;3;;0
604;1;3;;0
604;2;3;;0
604;3;3;Article829;0
604;4;3;Article181;0
617;0;0;Article855;0
617;1;0;Article259;0
617;2;0;Article988;0
617;3;0;Article955;0
617;4;0;Article42;0
617;0;1;Article439;0
617;1;1;Article15;0
617;2;1;;0
617;3;1;;0
617;4;1;Article46;0
617;0;2;Article772;0
617;1;2;Article146;0
617;2;2;;0
617;3;2;Article289;0
617;4;2;Article809;0
617;0;3;Article916;0
617;1;3;Article205;0
617;2;3;;0
617;3;3;Article630;0
617;4;3;;0
631;0;0;Article425;0
631;1;0;Article355;0
631;2;0;Article391;0
631;3;0;Article965;0
631;4;0;Article61;0
631;0;1;Article276;0
631;1;1;Article952;0
631;2;1;;0
631;3;1;Article195;0
631;4;1;Article478;0
631;0;2;;0
631;1;2;Article746;0
631;2;2;;0
631;3;2;Article794;0
631;4;2;Article499;0
631;0;3;Article322;0
631;1;3;Article985;0
631;2;3;;0
631;3;3;Article337;0
631;4;3;Article362;0
637;0;0;Article262;0
637;1;0;;0
637;2;0;;0
637;3;0;;0
637;4;0;;0
637;0;1;Article272;0
637;1;1;Article317;0
637;2;1;Article785;0
637;3;1;Article144;0
637;4;1;;0
637;0;2;Article407;0
637;1;2;Article622;0
637;2;2;Article670;0
637;3;2;Article113;0
637;4;2;Article990;0
637;0;3;Article192;0
637;1;3;;0
637;2;3;Article608;0
637;3;3;Article51;0
637;4;3;Article583;0
644;0;0;Article11;0
644;1;0;Article24;0
644;2;0;Article791;0
644;3;0;Article808;0
644;4;0;Article816;0
644;0;1;;0
644;1;1;Article261;0
644;2;1;;0
644;3;1;Article408;0
644;4;1;;0
644;0;2;Article454;0
644;1;2;;0
644;2;2;;0
644;3;2;Article482;0
644;4;2;Article509;0
644;0;3;Article891;0
644;1;3;Article813;0
644;2;3;;0
644;3;3;;0
644;4;3;;0
654;0;0;;0
654;1;0;Article460;0
654;2;0;;0
654;3;0;Article983;0
654;4;0;Article774;0
654;0;1;Article857;0
654;1;1;Article599;0
654;2;1;;0
654;3;1;;0
654;4;1;Article716;0
654;0;2;Article801;0
654;1;2;Article90;0
654;2;2;;0
654;3;2;Article976;0
654;4;2;Article53;0
654;0;3;Article896;0
654;1;3;Article997;0
654;2;3;Article898;0
654;3;3;;0
654;4;3;Article727;0
657;0;0;Article872;0
657;1;0;Article217;0
657;2;0;;0
657;3;0;Article274;0
657;4;0;Article947;0
657;0;1;Article18;0
657;1;1;Article843;0
657;2;1;Article758;0
657;3;1;;0
657;4;1;;0
657;0;2;Article504;0
657;1;2;;0
657;2;2;Article87;0
657;3;2;Article693;0
657;4;2;Article942;0
657;0;3;Article606;0
657;1;3;Article867;0
657;2;3;;0
657;3;3;;0
657;4;3;;0
662;0;0;;0
662;1;0;;0
662;2;0;;0
662;3;0;;0
662;4;0;Article755;0
662;0;1;;0
662;1;1;Article172;0
662;2;1;;0
662;3;1;;0
662;4;1;Article421;0
